edge_id,start_stake,end_stake,route_direction,route_code,section_code
-1788,1759.249,1758.969,upstream,G5,G0005005
-9222,1759.249,1761.377,upstream,G5,G0005005
-9550,1759.249,1759.222,upstream,G5,G0005005
-12568,1761.065,1761.085,downstream,G5,G0005005
-7014,1761.085,1761.162,downstream,G5,G0005005
-16518,1761.114,1761.007,downstream,G5,G0005005
-2528,1761.114,1761.192,downstream,G5,G0005005
-8186,1761.192,1761.972,downstream,G5,G0005005
-1036,1761.377,1761.879,upstream,G5,G0005005
-3000000002,1761.568,1761.114,upstream,G76,G0076001
-3000000003,1761.568,1760.478,upstream,G76,G0076001
-3000000311,1761.568,1761.286,upstream,G76,G0076001
-3000000312,1761.568,1763.402,downstream,G76,G0076001
-11582,1761.803,1761.721,upstream,G5,G0005005
-12860,1761.803,1761.120,upstream,G5,G0005005
-702,1761.803,1760.757,upstream,G5,G0005005
-5670,1761.879,1762.194,upstream,G5,G0005005
-8040,1762.017,1762.719,downstream,G5,G0005005
-9890,1762.194,1762.226,upstream,G5,G0005005
-3000000075,1762.209,1758.152,upstream,G76,G0076001
-3000000076,1762.209,1764.496,downstream,G76,G0076001
-3000000127,1762.209,1760.639,upstream,G76,G0076001
-3000000375,1762.209,1762.156,upstream,G76,G0076001
-3000000376,1762.209,1762.152,upstream,G76,G0076001
-3000000380,1762.209,1761.739,upstream,G76,G0076001
-3044,1762.719,1762.802,downstream,G5,G0005005
-6446,1762.802,1763.485,downstream,G5,G0005005
-11648,1762.837,1763.276,upstream,G5,G0005005
-13906,1762.837,1761.803,upstream,G5,G0005005
-1504,1763.276,1763.362,upstream,G5,G0005005
-3292,1763.362,1763.539,upstream,G5,G0005005
-3000000313,1763.402,1763.719,downstream,G76,G0076001
-15392,1763.485,1764.526,downstream,G5,G0005005
-3000000314,1763.719,1763.892,downstream,G76,G0076001
-3000000074,1763.892,1767.910,downstream,G76,G0076001
-3000000310,1764.496,1764.779,downstream,G76,G0076001
-5610,1764.526,1765.738,downstream,G5,G0005005
-3000000315,1764.779,1766.173,downstream,G76,G0076001
-11866,1765.738,1765.745,downstream,G5,G0005005
-1530,1765.745,1766.473,downstream,G5,G0005005
-3000000316,1766.173,1766.356,downstream,G76,G0076001
-13872,1766.850,1766.615,upstream,G5,G0005005
-13900,1766.850,1766.997,upstream,G5,G0005005
-2650,1766.997,1767.257,upstream,G5,G0005005
-4154,1767.257,1768.015,upstream,G5,G0005005
-12364,1767.477,1767.187,downstream,G5,G0005005
-2164,1767.477,1767.360,downstream,G5,G0005005
-2848,1767.477,1767.216,downstream,G5,G0005005
-3894,1767.477,1767.426,downstream,G5,G0005005
-4208,1767.477,1769.345,downstream,G5,G0005005
-4846,1767.477,1767.335,downstream,G5,G0005005
-10242,1767.836,1766.416,upstream,G5,G0005005
-11978,1767.836,1769.700,upstream,G5,G0005005
-13970,1767.836,1767.805,upstream,G5,G0005005
-14870,1767.836,1767.780,upstream,G5,G0005005
-2826,1767.836,1766.965,upstream,G5,G0005005
-5390,1767.836,1767.676,upstream,G5,G0005005
-5998,1767.836,1767.620,upstream,G5,G0005005
-3000000005,1767.910,1769.494,downstream,G76,G0076001
-11498,1768.015,1768.022,upstream,G5,G0005005
-6704,1768.022,1769.217,upstream,G5,G0005005
-13554,1769.345,1769.399,downstream,G5,G0005005
-12656,1769.399,1770.820,downstream,G5,G0005005
-3000000379,1769.494,1769.967,downstream,G76,G0076001
-11768,1769.700,1769.751,upstream,G5,G0005005
-2990,1769.751,1769.932,upstream,G5,G0005005
-3000000128,1770.620,1770.284,upstream,G76,G0076001
-3000000326,1770.620,1772.636,downstream,G76,G0076001
-3000000372,1770.620,1770.420,upstream,G76,G0076001
-3000000377,1770.620,1770.601,upstream,G76,G0076001
-3000000378,1770.620,1770.536,upstream,G76,G0076001
-1166,1771.724,1771.889,downstream,G5,G0005005
-12092,1771.724,1771.061,downstream,G5,G0005005
-12548,1771.724,1771.582,downstream,G5,G0005005
-876,1771.724,1771.690,downstream,G5,G0005005
-7754,1771.889,1772.135,downstream,G5,G0005005
-1492,1772.135,1772.543,downstream,G5,G0005005
-9534,1772.543,1772.594,downstream,G5,G0005005
-3000000388,1772.636,1772.796,downstream,G76,G0076001
-3000000386,1772.796,1773.519,downstream,G76,G0076001
-3000000183,1773.519,1774.272,downstream,G76,G0076001
-14124,1774.764,1774.616,downstream,G5,G0005005
-3684,1774.764,1774.539,downstream,G5,G0005005
-3884,1774.764,1773.068,downstream,G5,G0005005
-642,1774.764,1774.686,downstream,G5,G0005005
-7016,1774.764,1775.331,downstream,G5,G0005005
-3000000164#0,1774.794,1775.233,downstream,G76,G0076001
-3000000381,1774.794,1774.621,upstream,G76,G0076001
-3000000383,1774.794,1774.661,upstream,G76,G0076001
-3000000384,1774.794,1774.678,upstream,G76,G0076001
-3000000164#1,1775.233,1776.163,downstream,G76,G0076001
-3000000165,1775.242,1775.990,downstream,G76,G0076001
-3000000166,1775.242,1774.515,upstream,G76,G0076001
-3000000167,1775.242,1774.810,upstream,G76,G0076001
-3000000168,1775.242,1775.052,upstream,G76,G0076001
-3000000264,1775.242,1775.187,upstream,G76,G0076001
-3000000265,1775.242,1775.012,upstream,G76,G0076001
-3000000382,1775.242,1775.071,upstream,G76,G0076001
-3000000385,1775.242,1774.981,upstream,G76,G0076001
-17302,1775.331,1775.476,downstream,G5,G0005005
-10088,1775.383,1776.057,upstream,G5,G0005005
-10262,1775.383,1775.307,upstream,G5,G0005005
-10262.71,1775.383,1775.063,upstream,G5,G0005005
-12420,1775.383,1774.414,upstream,G5,G0005005
-12694,1775.383,1775.214,upstream,G5,G0005005
-13312,1775.383,1775.325,upstream,G5,G0005005
-14220,1775.383,1775.344,upstream,G5,G0005005
-15238,1775.383,1775.327,upstream,G5,G0005005
-15634,1775.383,1774.502,upstream,G5,G0005005
-15868,1775.383,1775.003,upstream,G5,G0005005
-1720,1775.383,1774.166,upstream,G5,G0005005
-17350,1775.383,1774.859,upstream,G5,G0005005
-17350.523,1775.383,1775.233,upstream,G5,G0005005
-17438,1775.383,1775.311,upstream,G5,G0005005
-2414,1775.383,1774.614,upstream,G5,G0005005
-4638,1775.383,1774.570,upstream,G5,G0005005
-4932,1775.383,1775.351,upstream,G5,G0005005
-5034,1775.383,1775.013,upstream,G5,G0005005
-636,1775.383,1774.269,upstream,G5,G0005005
-6750,1775.383,1775.264,upstream,G5,G0005005
-8884,1775.383,1774.485,upstream,G5,G0005005
-8884.901,1775.383,1775.198,upstream,G5,G0005005
-1942,1775.476,1776.132,downstream,G5,G0005005
-3000000387,1775.990,1776.707,downstream,G76,G0076001
-14824,1776.057,1776.210,upstream,G5,G0005005
-3710,1776.132,1776.172,downstream,G5,G0005005
-3000000268,1776.163,1776.303,downstream,G76,G0076001
-15336,1776.172,1777.156,downstream,G5,G0005005
-12928,1776.210,1777.901,upstream,G5,G0005005
-3000000263,1776.303,1776.358,downstream,G76,G0076001
-3000000269,1776.303,1776.303,downstream,G76,G0076001
-3000000266,1776.358,1776.527,downstream,G76,G0076001
-3000000267,1776.527,1776.682,downstream,G76,G0076001
-3000000260,1776.682,1776.848,downstream,G76,G0076001
-3000000389,1776.707,1776.866,downstream,G76,G0076001
-3000000261,1776.848,1777.114,downstream,G76,G0076001
-3000000327,1776.866,1778.951,downstream,G76,G0076001
-3000000084,1777.114,1777.510,downstream,G76,G0076001
-4146,1777.156,1777.536,downstream,G5,G0005005
-3000000083,1777.510,1777.658,downstream,G76,G0076001
-9958,1777.536,1777.859,downstream,G5,G0005005
-3000000086,1777.658,1778.009,downstream,G76,G0076001
-9958.326,1777.859,1777.934,downstream,G5,G0005005
-3764,1777.901,1777.979,upstream,G5,G0005005
-13444,1777.934,1778.739,downstream,G5,G0005005
-14276,1777.979,1778.206,upstream,G5,G0005005
-3000000391,1778.009,1778.547,downstream,G76,G0076001
-15782,1778.206,1778.256,upstream,G5,G0005005
-7006,1778.256,1778.658,upstream,G5,G0005005
-3000000400,1778.547,1779.446,downstream,G76,G0076001
-9748,1778.739,1779.116,downstream,G5,G0005005
-3000000373,1778.951,1779.083,downstream,G76,G0076001
-3000000182,1779.083,1779.415,downstream,G76,G0076001
-9484,1779.116,1779.898,downstream,G5,G0005005
-3000000068,1779.213,1780.135,downstream,G76,G0076001
-3000000392,1779.213,1778.952,upstream,G76,G0076001
-3000000393,1779.446,1779.706,downstream,G76,G0076001
-3000000063,1779.525,1779.451,upstream,G76,G0076001
-3000000065,1779.525,1777.325,upstream,G76,G0076001
-3000000067,1779.525,1779.413,upstream,G76,G0076001
-3000000069,1779.525,1778.962,upstream,G76,G0076001
-3000000073,1779.525,1779.169,upstream,G76,G0076001
-3000000115,1779.525,1779.432,upstream,G76,G0076001
-3000000116,1779.525,1779.450,upstream,G76,G0076001
-3000000118,1779.525,1779.193,upstream,G76,G0076001
-3000000319,1779.525,1779.343,upstream,G76,G0076001
-3000000320,1779.525,1779.331,upstream,G76,G0076001
-3000000395,1779.525,1780.123,downstream,G76,G0076001
-3000000396,1779.525,1779.017,upstream,G76,G0076001
-3000000399,1779.525,1779.383,upstream,G76,G0076001
-3000000394,1779.706,1780.301,downstream,G76,G0076001
-10738,1779.898,1780.059,downstream,G5,G0005005
-10738.164,1780.059,1780.964,downstream,G5,G0005005
-3000000390,1780.135,1780.642,downstream,G76,G0076001
-3000000397,1780.301,1780.811,downstream,G76,G0076001
-3000000120,1780.642,1780.997,downstream,G76,G0076001
-3000000398,1780.811,1780.945,downstream,G76,G0076001
-3000000121,1780.945,1783.160,downstream,G76,G0076001
-15768,1780.964,1781.037,downstream,G5,G0005005
-3000000082,1780.997,1781.145,downstream,G76,G0076001
-10784,1781.037,1781.204,downstream,G5,G0005005
-3000000085,1781.145,1781.543,downstream,G76,G0076001
-14316,1781.204,1781.322,downstream,G5,G0005005
-4584,1781.322,1782.204,downstream,G5,G0005005
-3000000262,1781.543,1781.804,downstream,G76,G0076001
-3000000259,1781.804,1781.973,downstream,G76,G0076001
-3000000270,1781.973,1782.385,downstream,G76,G0076001
-8754,1782.204,1782.257,downstream,G5,G0005005
-3110,1782.257,1783.350,downstream,G5,G0005005
-3000000066,1783.160,1783.273,downstream,G76,G0076001
-3000000064,1783.273,1783.350,downstream,G76,G0076001
-11826,1783.350,1783.405,downstream,G5,G0005005
-6622,1783.405,1784.638,downstream,G5,G0005005
-4910,1784.638,1784.662,downstream,G5,G0005005
-12588,1789.956,1789.441,upstream,G76,G0076001
-13084,1789.956,1789.819,upstream,G76,G0076001
-14562,1789.956,1789.613,upstream,G76,G0076001
-15648,1789.956,1789.829,upstream,G76,G0076001
-16264,1789.956,1788.772,upstream,G76,G0076001
-16676,1789.956,1789.912,upstream,G76,G0076001
-17380,1789.956,1789.753,upstream,G76,G0076001
-1796,1789.956,1789.821,upstream,G76,G0076001
-2706,1789.956,1789.285,upstream,G76,G0076001
-3480,1789.956,1789.733,upstream,G76,G0076001
-4444,1789.956,1789.757,upstream,G76,G0076001
-7362,1789.956,1790.645,downstream,G76,G0076001
-11174,1790.409,1790.041,upstream,G76,G0076001
-12634,1790.409,1790.126,upstream,G76,G0076001
-12668,1790.409,1790.392,upstream,G76,G0076001
-14414,1790.409,1791.102,downstream,G76,G0076001
-14454,1790.409,1789.464,upstream,G76,G0076001
-14988,1790.409,1790.213,upstream,G76,G0076001
-2058,1790.409,1790.147,upstream,G76,G0076001
-3000000070,1790.409,1789.851,upstream,G76,G0076001
-3000000071,1790.409,1790.229,upstream,G76,G0076001
-3000000072,1790.409,1790.042,upstream,G76,G0076001
-3000000105,1790.409,1790.280,upstream,G76,G0076001
-3000000107,1790.409,1790.241,upstream,G76,G0076001
-3000000108,1790.409,1788.821,upstream,G76,G0076001
-3000000117,1790.409,1790.088,upstream,G76,G0076001
-3000000119,1790.409,1790.365,upstream,G76,G0076001
-3000000271,1790.409,1790.235,upstream,G76,G0076001
-3000000273,1790.409,1789.945,upstream,G76,G0076001
-3000000317,1790.409,1790.203,upstream,G76,G0076001
-3000000318,1790.409,1790.265,upstream,G76,G0076001
-6258,1790.409,1789.966,upstream,G76,G0076001
-674,1790.645,1790.931,downstream,G76,G0076001
-9904,1790.931,1791.195,downstream,G76,G0076001
-6222,1791.102,1791.218,downstream,G76,G0076001
-6318,1791.195,1791.391,downstream,G76,G0076001
-16106,1791.218,1791.376,downstream,G76,G0076001
-14144,1791.376,1791.504,downstream,G76,G0076001
-10220,1791.391,1792.345,downstream,G76,G0076001
-7856,1791.504,1791.975,downstream,G76,G0076001
-2252,1791.975,1792.215,downstream,G76,G0076001
-14024,1792.215,1792.888,downstream,G76,G0076001
-8120,1792.345,1792.684,downstream,G76,G0076001
-1000,1792.684,1792.720,downstream,G76,G0076001
-16830,1792.720,1793.153,downstream,G76,G0076001
-8610,1792.888,1792.927,downstream,G76,G0076001
-15000,1792.927,1793.133,downstream,G76,G0076001
-17348,1793.133,1793.355,downstream,G76,G0076001
-3000000274,1793.153,1793.631,downstream,G76,G0076001
-9514,1793.355,1794.542,downstream,G76,G0076001
-3000000272,1793.631,1793.803,downstream,G76,G0076001
-3000000090,1793.803,1795.318,downstream,G76,G0076001
-11008,1794.542,1794.740,downstream,G76,G0076001
-1770,1794.740,1794.847,downstream,G76,G0076001
-15684,1794.847,1794.897,downstream,G76,G0076001
-3940,1794.897,1795.276,downstream,G76,G0076001
-11570,1795.276,1795.430,downstream,G76,G0076001
-3000000091,1795.318,1795.552,downstream,G76,G0076001
-11608,1795.430,1795.541,downstream,G76,G0076001
-13416,1795.541,1796.106,downstream,G76,G0076001
-3000000109,1795.552,1795.675,downstream,G76,G0076001
-3000000106,1795.675,1795.754,downstream,G76,G0076001
-14022,1796.106,1796.959,downstream,G76,G0076001
-9132,1796.959,1802.051,downstream,G76,G0076001
-3950,1802.051,1802.298,downstream,G76,G0076001
-14566,1802.298,1804.665,downstream,G76,G0076001
-2000000312,1806.690,1806.640,upstream,G76,G0076001
-2000000412,1806.690,1807.566,downstream,G76,G0076001
-2000000418,1806.690,1806.549,upstream,G76,G0076001
-2000000419,1806.690,1806.501,upstream,G76,G0076001
-2000000425,1806.690,1806.649,upstream,G76,G0076001
-2000000431,1806.690,1806.626,upstream,G76,G0076001
-2000000432,1806.690,1806.484,upstream,G76,G0076001
-2000000410,1807.566,1807.685,downstream,G76,G0076001
-2000000259,1807.685,1809.139,downstream,G76,G0076001
-2000000261,1808.909,1808.829,upstream,G76,G0076001
-2000000262,1808.909,1808.406,upstream,G76,G0076001
-2000000263,1808.909,1809.310,downstream,G76,G0076001
-2000000416,1808.909,1808.371,upstream,G76,G0076001
-12788,1809.139,1811.530,downstream,G76,G0076001
-2000000212,1809.310,1809.345,downstream,G76,G0076001
-2000000270,1809.345,1809.504,downstream,G76,G0076001
-2000000269,1809.504,1809.562,downstream,G76,G0076001
-2000000313,1809.562,1810.031,downstream,G76,G0076001
-2000000422,1810.031,1810.095,downstream,G76,G0076001
-2000000423,1810.095,1810.453,downstream,G76,G0076001
-2000000429,1810.453,1810.503,downstream,G76,G0076001
-2000000030,1810.500,1814.956,downstream,G76,G0076001
-2000000245,1810.500,1810.117,upstream,G76,G0076001
-2000000374,1810.500,1810.351,upstream,G76,G0076001
-2000000376,1810.500,1808.389,upstream,G76,G0076001
-10274,1811.205,1810.804,downstream,G5,G0005006
-11518,1811.205,1811.180,downstream,G5,G0005006
-13916,1811.205,1810.911,downstream,G5,G0005006
-14036,1811.205,1810.891,downstream,G5,G0005006
-15664,1811.205,1811.137,downstream,G5,G0005006
-2092,1811.205,1810.826,downstream,G5,G0005006
-4878,1811.205,1811.953,downstream,G5,G0005006
-7854,1811.205,1810.857,downstream,G5,G0005006
-8174,1811.205,1810.997,downstream,G5,G0005006
-9480,1811.205,1811.097,downstream,G5,G0005006
-8268,1811.530,1811.782,downstream,G76,G0076001
-4618,1811.782,1816.863,downstream,G76,G0076001
-2000000210,1811.809,1816.254,downstream,G76,G0076001
-2000000211,1811.809,1811.777,upstream,G76,G0076001
-2000000264,1811.809,1811.730,upstream,G76,G0076001
-2000000265,1811.809,1811.776,upstream,G76,G0076001
-2000000266,1811.809,1810.936,upstream,G76,G0076001
-2000000271,1811.809,1811.744,upstream,G76,G0076001
-2000000274,1811.809,1811.597,upstream,G76,G0076001
-2000000278,1811.809,1811.711,upstream,G76,G0076001
-2000000280,1811.809,1811.061,upstream,G76,G0076001
-2000000314,1811.809,1811.758,upstream,G76,G0076001
-2000000315,1811.809,1811.761,upstream,G76,G0076001
-2000000413,1811.809,1811.684,upstream,G76,G0076001
-2000000415,1811.809,1811.260,upstream,G76,G0076001
-2000000417,1811.809,1811.619,upstream,G76,G0076001
-2000000420,1811.809,1811.668,upstream,G76,G0076001
-2000000421,1811.809,1811.745,upstream,G76,G0076001
-2000000424,1811.809,1811.450,upstream,G76,G0076001
-2000000426,1811.809,1811.759,upstream,G76,G0076001
-2000000427,1811.809,1811.551,upstream,G76,G0076001
-2000000428,1811.809,1811.663,upstream,G76,G0076001
-2000000430,1811.809,1811.745,upstream,G76,G0076001
-2000000433,1811.809,1811.608,upstream,G76,G0076001
-4878.749,1811.953,1812.128,downstream,G5,G0005006
-4878.924,1812.128,1812.469,downstream,G5,G0005006
-14628,1812.469,1812.588,downstream,G5,G0005006
-6476,1812.588,1814.416,downstream,G5,G0005006
-10696,1814.069,1812.232,upstream,G5,G0005006
-11216,1814.069,1814.002,upstream,G5,G0005006
-13404,1814.069,1813.892,upstream,G5,G0005006
-13404.176,1814.069,1814.319,upstream,G5,G0005006
-3658,1814.069,1813.949,upstream,G5,G0005006
-4038,1814.069,1813.634,upstream,G5,G0005006
-13404.425,1814.319,1815.159,upstream,G5,G0005006
-11182,1814.416,1814.479,downstream,G5,G0005006
-5040,1814.479,1814.923,downstream,G5,G0005006
-2000000277,1814.956,1815.056,downstream,G76,G0076001
-2000000279,1815.056,1815.785,downstream,G76,G0076001
-13208,1815.159,1815.223,upstream,G5,G0005006
-14892,1815.223,1815.667,upstream,G5,G0005006
-4262,1815.667,1815.754,upstream,G5,G0005006
-608,1815.754,1815.871,upstream,G5,G0005006
-2000000414,1815.785,1815.936,downstream,G76,G0076001
-7364,1815.871,1816.239,upstream,G5,G0005006
-14926,1816.239,1816.588,upstream,G5,G0005006
-2000000375,1816.254,1816.406,downstream,G76,G0076001
-2000000377,1816.406,1818.518,downstream,G76,G0076001
-4528,1816.588,1816.837,upstream,G5,G0005006
-8982,1816.837,1817.315,upstream,G5,G0005006
-3040,1816.863,1817.660,downstream,G76,G0076001
-9874,1817.660,1818.244,downstream,G76,G0076001
-9816,1818.244,1818.416,downstream,G76,G0076001
-17164,1818.416,1818.570,downstream,G76,G0076001
-2000000244,1818.518,1818.899,downstream,G76,G0076001
-17442,1818.570,1818.797,downstream,G76,G0076001
-11788,1818.797,1818.908,downstream,G76,G0076001
-2000000009,1818.899,1820.584,downstream,G76,G0076001
-15274,1819.186,1817.482,upstream,G5,G0005006
-1580,1819.186,1821.315,upstream,G5,G0005006
-11048,1819.428,1819.263,downstream,G5,G0005006
-13270,1819.428,1819.401,downstream,G5,G0005006
-3648,1819.428,1819.369,downstream,G5,G0005006
-4136,1819.428,1818.075,downstream,G5,G0005006
-5444,1819.428,1819.249,downstream,G5,G0005006
-5580,1819.428,1821.682,downstream,G5,G0005006
-7486,1819.428,1819.023,downstream,G5,G0005006
-2000000373,1820.584,1820.821,downstream,G76,G0076001
-2000000037,1820.743,1820.273,upstream,G76,G0076001
-2000000048,1820.743,1820.512,upstream,G76,G0076001
-2000000050,1820.743,1820.625,upstream,G76,G0076001
-2000000074,1820.743,1820.403,upstream,G76,G0076001
-2000000089,1820.743,1818.806,upstream,G76,G0076001
-2000000094,1820.743,1819.813,upstream,G76,G0076001
-2000000115,1820.743,1821.043,downstream,G76,G0076001
-2000000367,1820.743,1820.646,upstream,G76,G0076001
-2000000369,1820.743,1819.756,upstream,G76,G0076001
-2000000370,1820.743,1820.689,upstream,G76,G0076001
-2000000371,1820.743,1820.681,upstream,G76,G0076001
-2000000372,1820.821,1820.889,downstream,G76,G0076001
-2000000113,1820.889,1820.915,downstream,G76,G0076001
-2000000117,1820.915,1821.786,downstream,G76,G0076001
-2000000111,1821.043,1821.069,downstream,G76,G0076001
-2000000107,1821.069,1821.173,downstream,G76,G0076001
-2000000108,1821.173,1823.130,downstream,G76,G0076001
-1024,1821.293,1825.045,upstream,G5,G0005006
-16864,1821.293,1820.942,upstream,G5,G0005006
-4682,1821.293,1821.227,upstream,G5,G0005006
-8942,1821.293,1821.231,upstream,G5,G0005006
-9180,1821.293,1815.869,upstream,G5,G0005006
-13932,1821.315,1821.614,upstream,G5,G0005006
-14808,1821.614,1821.669,upstream,G5,G0005006
-16658,1821.669,1821.841,upstream,G5,G0005006
-1268,1821.682,1823.511,downstream,G5,G0005006
-2000000046,1821.786,1821.865,downstream,G76,G0076001
-8274,1821.841,1821.900,upstream,G5,G0005006
-2000000056,1821.865,1822.084,downstream,G76,G0076001
-1216,1821.900,1823.252,upstream,G5,G0005006
-2000000093,1822.084,1823.002,downstream,G76,G0076001
-2000000065,1823.002,1823.429,downstream,G76,G0076001
-2782,1823.252,1823.432,upstream,G5,G0005006
-2000000090,1823.429,1825.371,downstream,G76,G0076001
-4902,1823.511,1826.967,downstream,G5,G0005006
-8102,1826.967,1827.031,downstream,G5,G0005006
-15492,1827.031,1832.422,downstream,G5,G0005006
-10130,1833.608,1834.024,downstream,G5,G0005006
-10538,1833.608,1833.436,downstream,G5,G0005006
-13836,1833.608,1833.542,downstream,G5,G0005006
-14510,1833.608,1833.395,downstream,G5,G0005006
-1988,1833.608,1833.092,downstream,G5,G0005006
-8852,1833.608,1833.226,downstream,G5,G0005006
-9688,1834.024,1834.059,downstream,G5,G0005006
-14382,1834.045,1833.942,upstream,G5,G0005006
-16118,1834.045,1834.239,upstream,G5,G0005006
-6758,1834.045,1834.008,upstream,G5,G0005006
-7110,1834.045,1833.650,upstream,G5,G0005006
-15914,1834.059,1834.158,downstream,G5,G0005006
-3734,1834.158,1834.562,downstream,G5,G0005006
-11350,1834.239,1834.270,upstream,G5,G0005006
-11254,1834.270,1833.608,upstream,G5,G0005006
-12518,1834.515,1837.583,upstream,G5,G0005006
-2438,1834.515,1833.864,upstream,G5,G0005006
-3294,1834.515,1833.846,upstream,G5,G0005006
-6344,1834.515,1834.505,upstream,G5,G0005006
-6908,1834.562,1834.660,downstream,G5,G0005006
-7374,1834.666,1835.172,upstream,G5,G0005006
-2000000038,1835.158,1838.120,downstream,G76,G0076001
-2000000042,1835.158,1834.877,upstream,G76,G0076001
-2000000044,1835.158,1834.960,upstream,G76,G0076001
-2000000052,1835.158,1835.029,upstream,G76,G0076001
-2000000058,1835.158,1831.185,upstream,G76,G0076001
-2000000067,1835.158,1834.389,upstream,G76,G0076001
-2000000068,1835.158,1834.690,upstream,G76,G0076001
-2000000071,1835.158,1834.866,upstream,G76,G0076001
-2000000084,1835.158,1834.429,upstream,G76,G0076001
-2000000247,1835.158,1834.994,upstream,G76,G0076001
-2000000249,1835.158,1833.729,upstream,G76,G0076001
-2000000366,1835.158,1835.062,upstream,G76,G0076001
-2000000368,1835.158,1834.171,upstream,G76,G0076001
-1832,1835.172,1835.344,upstream,G5,G0005006
-10326,1835.344,1835.551,upstream,G5,G0005006
-11222,1835.891,1835.833,downstream,G5,G0005006
-1500,1835.891,1835.229,downstream,G5,G0005006
-5312,1835.891,1835.801,downstream,G5,G0005006
-7288,1835.891,1838.802,downstream,G5,G0005006
-7784,1835.891,1835.816,downstream,G5,G0005006
-2000000040,1836.425,1836.410,upstream,G76,G0076001
-2000000041,1836.425,1839.737,downstream,G76,G0076001
-11122,1837.583,1838.119,upstream,G5,G0005006
-9404,1838.119,1838.189,upstream,G5,G0005006
-2000000039,1838.120,1838.454,downstream,G76,G0076001
-2000000055,1838.213,1837.999,upstream,G76,G0076001
-2000000061,1838.213,1837.921,upstream,G76,G0076001
-2000000062,1838.213,1838.062,upstream,G76,G0076001
-2000000081,1838.213,1837.492,upstream,G76,G0076001
-2000000085,1838.213,1837.487,upstream,G76,G0076001
-2000000098,1838.213,1837.427,upstream,G76,G0076001
-2000000099,1838.213,1838.629,downstream,G76,G0076001
-2000000100,1838.213,1836.461,upstream,G76,G0076001
-2000000054,1838.454,1838.479,downstream,G76,G0076001
-2000000095,1838.479,1838.626,downstream,G76,G0076001
-2000000096,1838.626,1839.654,downstream,G76,G0076001
-2000000043,1838.629,1838.655,downstream,G76,G0076001
-5600,1838.802,1838.813,downstream,G5,G0005006
-17294,1838.813,1839.463,downstream,G5,G0005006
-16574,1839.463,1840.135,downstream,G5,G0005006
-2000000066,1839.654,1839.943,downstream,G76,G0076001
-2000000057,1839.737,1839.865,downstream,G76,G0076001
-2000000064,1839.865,1840.637,downstream,G76,G0076001
-2000000083,1839.943,1840.666,downstream,G76,G0076001
-9248,1840.135,1841.060,downstream,G5,G0005006
-2000000045,1840.637,1840.917,downstream,G76,G0076001
-2000000049,1840.666,1840.879,downstream,G76,G0076001
-2000000088,1840.879,1841.605,downstream,G76,G0076001
-2000000053,1840.917,1841.117,downstream,G76,G0076001
-2000000087,1841.117,1841.851,downstream,G76,G0076001
-16456,1841.717,1843.171,downstream,G5,G0005006
-4120,1841.717,1841.693,downstream,G5,G0005006
-5886,1841.717,1841.212,downstream,G5,G0005006
-8236,1841.717,1841.475,downstream,G5,G0005006
-2000000070,1841.851,1842.146,downstream,G76,G0076001
-2000000072,1842.146,1842.618,downstream,G76,G0076001
-11428,1842.519,1840.257,upstream,G5,G0005006
-12058,1842.519,1842.506,upstream,G5,G0005006
-13918,1842.519,1842.370,upstream,G5,G0005006
-3280,1842.519,1843.951,upstream,G5,G0005006
-3656,1842.519,1841.893,upstream,G5,G0005006
-3834,1842.519,1841.301,upstream,G5,G0005006
-706,1842.519,1842.492,upstream,G5,G0005006
-8078,1842.519,1842.411,upstream,G5,G0005006
-8684,1842.519,1841.934,upstream,G5,G0005006
-2000000248,1842.618,1844.031,downstream,G76,G0076001
-7246,1843.171,1843.260,downstream,G5,G0005006
-4544,1843.260,1845.524,downstream,G5,G0005006
-10192,1843.951,1843.976,upstream,G5,G0005006
-9756,1843.976,1844.659,upstream,G5,G0005006
-2000000246,1844.031,1844.189,downstream,G76,G0076001
-2000000059,1844.189,1848.165,downstream,G76,G0076001
-1454,1844.659,1845.642,upstream,G5,G0005006
-5504,1845.524,1845.538,downstream,G5,G0005006
-9420,1845.538,1846.160,downstream,G5,G0005006
-10812,1846.160,1846.682,downstream,G5,G0005006
-10814,1846.160,1846.213,downstream,G5,G0005006
-11812,1846.213,1846.621,downstream,G5,G0005006
-11468,1846.682,1846.711,downstream,G5,G0005006
-3016,1846.711,1846.907,downstream,G5,G0005006
-15932,1846.907,1847.623,downstream,G5,G0005006
-4030,1847.623,1848.073,downstream,G5,G0005006
-2000000028,1847.648,1846.305,upstream,G76,G0076001
-2000000029,1847.648,1847.116,upstream,G76,G0076001
-2000000104,1847.648,1845.952,upstream,G76,G0076001
-2000000105,1847.648,1847.111,upstream,G76,G0076001
-2000000106,1847.648,1848.856,downstream,G76,G0076001
-2000000112,1847.648,1847.278,upstream,G76,G0076001
-2000000114,1847.648,1847.404,upstream,G76,G0076001
-2000000118,1847.648,1845.511,upstream,G76,G0076001
-2000000161,1847.648,1847.563,upstream,G76,G0076001
-2000000198,1847.648,1845.685,upstream,G76,G0076001
-2000000199,1847.648,1847.154,upstream,G76,G0076001
-2000000310,1847.648,1846.863,upstream,G76,G0076001
-2000000051,1848.400,1846.739,upstream,G76,G0076001
-2000000060,1848.400,1848.248,upstream,G76,G0076001
-2000000063,1848.400,1847.803,upstream,G76,G0076001
