gantry_id,interval_start,total_flow,k1,k2,k3,k4,h1,h2,h3,h4,h5,h6
G000551044000210010,535,70,45,0,0,0,10,3,5,1,0,6
G000551044000220010,480,97,80,0,0,1,0,7,9,0,0,0
G000551044000220010,485,92,78,0,0,0,4,1,9,0,0,0
G000551044000220010,490,78,64,0,0,0,4,1,7,1,0,1
G000551044000220010,495,65,53,0,0,0,4,2,6,0,0,0
G000551044000220010,500,71,59,1,0,0,2,4,4,0,0,1
G000551044000220010,505,94,73,0,0,0,5,3,12,1,0,0
G000551044000220010,510,106,92,0,0,0,5,3,6,0,0,0
G000551044000220010,515,100,85,0,1,0,5,5,4,0,0,0
G000551044000220010,520,85,73,1,0,0,4,2,5,0,0,0
G000551044000220010,525,79,63,0,0,0,6,5,5,0,0,0
G000551044000220010,530,81,66,2,0,0,5,2,6,0,0,0
G000551044000220010,535,89,77,0,1,0,3,3,3,1,0,1
G000551044000310010,480,72,61,0,0,0,2,1,4,0,0,4
G000551044000310010,485,90,69,0,1,0,4,5,5,1,0,5
G000551044000310010,490,84,65,0,0,0,7,1,2,3,1,5
G000551044000310010,495,72,55,0,0,0,1,0,11,0,1,4
G000551044000310010,500,88,72,0,1,0,2,2,4,0,0,7
G000551044000310010,505,82,74,1,0,0,1,1,4,0,0,1
G000551044000310010,510,94,73,0,0,0,6,3,7,2,0,3
G000551044000310010,515,81,61,0,1,0,6,1,8,1,0,3
G000551044000310010,520,79,65,0,0,0,3,2,6,1,0,2
G000551044000310010,525,66,51,0,1,0,4,2,6,0,0,2
G000551044000310010,530,73,52,0,0,0,3,5,6,0,2,5
G000551044000310010,535,70,46,0,0,0,6,1,11,1,0,5
G000551044000320010,480,125,106,0,0,1,2,4,12,0,0,0
G000551044000320010,485,101,85,0,0,0,2,4,8,1,0,1
G000551044000320010,490,75,58,0,0,0,8,2,6,0,0,1
G000551044000320010,495,77,66,0,0,0,1,2,8,0,0,0
G000551044000320010,500,107,90,1,1,0,3,4,7,0,0,1
G000551044000320010,505,117,95,0,0,0,7,3,11,1,0,0
G000551044000320010,510,105,93,0,0,0,3,4,5,0,0,0
G000551044000320010,515,98,86,1,1,0,5,2,3,0,0,0
G000551044000320010,520,95,83,0,0,0,4,2,6,0,0,0
G000551044000320010,525,95,82,2,0,0,5,4,2,0,0,0
G000551044000320010,530,98,84,0,0,0,4,3,6,1,0,0
G000551044000320010,535,89,78,0,1,0,3,2,4,0,0,1
G000551044000410010,480,97,78,0,2,0,4,0,8,0,3,2
G000551044000410010,485,86,68,0,0,0,3,2,5,0,2,6
G000551044000410010,490,81,66,0,0,0,3,3,3,1,0,5
G000551044000410010,495,84,68,0,0,0,5,2,4,2,1,2
G000551044000410010,500,89,70,0,1,0,4,0,8,0,1,5
G000551044000410010,505,92,79,0,1,0,2,1,6,0,0,3
G000551044000410010,510,82,71,1,0,0,1,2,5,0,0,2
G000551044000410010,515,80,65,0,0,0,3,3,6,1,0,2
G000551044000410010,520,74,57,0,1,0,5,2,7,0,0,2
G000551044000410010,525,87,68,0,0,0,5,0,9,2,0,3
G000551044000410010,530,68,53,0,0,0,2,2,4,0,0,7
G000551044000410010,535,75,55,0,1,0,3,6,6,0,1,3
G000551044000420010,480,121,101,0,0,0,3,5,9,2,0,1
G000551044000420010,485,113,92,0,0,0,9,3,9,0,0,0
G000551044000420010,490,96,84,0,0,0,3,2,6,0,0,1
G000551044000420010,495,134,115,0,0,0,6,4,9,0,0,0
G000551044000420010,500,137,126,0,0,0,3,2,6,0,0,0
G000551044000420010,505,123,114,0,0,0,4,2,3,0,0,0
G000551044000420010,510,147,137,1,1,0,4,1,3,0,0,0
G000551044000420010,515,113,105,0,0,0,5,2,1,0,0,0
G000551044000420010,520,143,128,0,0,0,7,4,4,0,0,0
G000551044000420010,525,124,111,2,0,0,4,2,3,1,0,1
G000551044000420010,530,128,119,0,1,0,5,1,2,0,0,0
G000551044000420010,535,136,123,0,2,0,5,2,2,2,0,0
G000551044000510010,480,84,71,0,0,0,5,2,5,0,0,1
G000551044000510010,485,81,65,0,1,0,3,2,5,0,1,4
G000551044000510010,490,85,64,0,0,0,3,2,9,0,3,4
G000551044000510010,495,91,77,0,0,0,3,0,5,0,2,4
G000551044000510010,500,64,49,0,0,0,5,3,2,2,1,2
G000551044000510010,505,77,61,0,1,0,4,2,4,1,1,3
G000551044000510010,510,97,84,0,0,0,2,0,7,0,0,4
G000551044000510010,515,74,65,0,1,0,1,1,5,0,0,1
G000551044000510010,520,74,66,1,0,0,1,3,2,0,0,1
G000551044000510010,525,77,60,0,0,0,6,2,6,1,0,2
G000551044000510010,530,79,61,0,1,0,2,1,10,1,0,3
G000551044000510010,535,75,60,0,0,0,5,0,6,1,0,3
G000551044000520010,480,106,88,0,0,0,7,3,8,0,0,0
G000551044000520010,485,100,88,0,0,0,4,3,4,0,0,1
G000551044000520010,490,149,133,0,0,0,4,2,10,0,0,0
G000551044000520010,495,132,121,0,0,0,3,5,3,0,0,0
G000551044000520010,500,148,140,0,0,0,5,1,2,0,0,0
G000551044000520010,505,134,122,1,1,0,4,2,4,0,0,0
G000551044000520010,510,145,130,0,0,0,6,3,5,0,0,1
G000551044000520010,515,147,130,2,0,0,8,4,3,0,0,0
G000551044000520010,520,127,117,0,0,0,3,1,4,1,0,1
G000551044000520010,525,128,116,0,1,0,5,2,3,1,0,0
G000551044000520010,530,161,145,0,2,0,7,1,4,1,0,1
G000551044000520010,535,126,114,0,0,0,6,1,5,0,0,0
G000551044000610010,480,37,36,0,1,0,0,0,0,0,0,0
G000551044000610010,485,42,41,0,0,1,0,0,0,0,0,0
G000551044000610010,490,26,26,0,0,0,0,0,0,0,0,0
G000551044000610010,495,22,22,0,0,0,0,0,0,0,0,0
G000551044000610010,500,10,10,0,0,0,0,0,0,0,0,0
G000551044000610010,505,7,7,0,0,0,0,0,0,0,0,0
G000551044000610010,510,9,9,0,0,0,0,0,0,0,0,0
G000551044000610010,515,6,6,0,0,0,0,0,0,0,0,0
G000551044000610010,520,11,11,0,0,0,0,0,0,0,0,0
G000551044000610010,525,3,3,0,0,0,0,0,0,0,0,0
G000551044000610010,530,42,37,0,0,0,1,2,2,0,0,0
G000551044000610010,535,77,61,0,0,0,8,1,5,0,0,2
G000551044000620010,480,142,124,0,0,0,3,3,11,1,0,0
G000551044000620010,485,148,136,0,1,0,2,6,3,0,0,0
G000551044000620010,490,159,154,0,0,0,2,1,2,0,0,0
G000551044000620010,495,153,142,0,1,0,4,3,3,0,0,0
G000551044000620010,500,138,119,1,0,0,5,6,6,0,0,1
G000551044000620010,505,128,117,0,0,0,7,3,1,0,0,0
G000551044000620010,510,121,112,2,0,0,1,0,4,1,0,1
G000551044000620010,515,115,110,0,0,0,1,2,1,1,0,0
G000551044000620010,520,133,122,0,2,0,5,1,1,1,0,1
G000551044000620010,525,113,105,0,0,0,4,0,4,0,0,0
G000551044000620010,530,119,115,0,0,0,1,1,1,0,0,1
G000551044000620010,535,108,96,0,1,0,4,3,2,0,0,2
G000551044000710010,480,118,113,0,0,0,1,0,2,0,0,2
G000551044000710010,485,100,98,1,1,0,0,0,0,0,0,0
G000551044000710010,490,90,90,0,0,0,0,0,0,0,0,0
G000551044000710010,495,95,94,0,0,1,0,0,0,0,0,0
G000551044000710010,500,68,68,0,0,0,0,0,0,0,0,0
G000551044000710010,505,69,69,0,0,0,0,0,0,0,0,0
G000551044000710010,510,42,42,0,0,0,0,0,0,0,0,0
G000551044000710010,515,47,47,0,0,0,0,0,0,0,0,0
G000551044000710010,520,43,43,0,0,0,0,0,0,0,0,0
G000551044000710010,525,47,47,0,0,0,0,0,0,0,0,0
G000551044000710010,530,41,41,0,0,0,0,0,0,0,0,0
G000551044000710010,535,58,58,0,0,0,0,0,0,0,0,0
G000551044000720010,480,105,100,0,0,0,2,1,2,0,0,0
G000551044000720010,485,126,116,0,1,0,4,3,2,0,0,0
G000551044000720010,490,112,94,1,0,0,4,6,6,0,0,1
G000551044000720010,495,101,88,0,1,0,8,3,1,0,0,0
G000551044000720010,500,116,105,1,0,0,4,1,3,1,0,1
G000551044000720010,505,112,105,1,0,0,1,2,3,0,0,0
G000551044000720010,510,110,97,0,0,0,6,2,2,2,0,1
G000551044000720010,515,117,104,1,2,0,7,0,3,0,0,0
G000551044000720010,520,88,84,0,0,0,1,1,1,0,0,1
G000551044000720010,525,116,105,0,1,0,5,2,1,0,0,2
G000551044000720010,530,90,84,0,0,0,1,2,3,0,0,0
G000551044000720010,535,97,88,1,2,1,1,2,1,1,0,0
G000551044000810010,480,101,91,2,1,0,4,0,2,1,0,0
G000551044000810010,485,91,81,0,1,1,0,1,4,0,0,3
G000551044000810010,490,102,97,0,1,0,4,0,0,0,0,0
G000551044000810010,495,93,88,2,1,1,0,0,1,0,0,0
G000551044000810010,500,77,75,0,0,1,1,0,0,0,0,0
G000551044000810010,505,96,95,0,0,1,0,0,0,0,0,0
G000551044000810010,510,90,88,1,0,1,0,0,0,0,0,0
G000551044000810010,515,62,62,0,0,0,0,0,0,0,0,0
G000551044000810010,520,72,70,0,1,1,0,0,0,0,0,0
G000551044000810010,525,80,78,0,2,0,0,0,0,0,0,0
G000551044000810010,530,71,68,1,0,2,0,0,0,0,0,0
G000551044000810010,535,65,65,0,0,0,0,0,0,0,0,0
G000551044000820010,480,171,157,1,1,3,2,4,2,0,0,1
G000551044000820010,485,140,131,0,0,0,5,1,3,0,0,0
G000551044000820010,490,157,143,0,2,0,6,3,3,0,0,0
G000551044000820010,495,141,136,0,2,0,0,1,1,0,0,1
G000551044000820010,500,126,122,0,0,0,1,3,0,0,0,0
G000551044000820010,505,120,110,1,1,0,7,0,1,0,0,0
G000551044000820010,510,109,103,0,0,1,1,1,2,1,0,0
G000551044000820010,515,118,113,0,1,1,0,1,1,0,0,1
G000551044000820010,520,121,115,0,0,0,2,2,1,1,0,0
G000551044000820010,525,125,119,0,0,1,2,0,2,1,0,0
G000551044000820010,530,124,110,2,1,1,3,2,5,0,0,0
G000551044000820010,535,139,125,0,0,0,7,0,4,0,0,3
G000551044000910010,480,127,115,0,1,1,3,0,3,0,2,2
G000551044000910010,485,96,86,2,2,0,3,0,2,1,0,0
G000551044000910010,490,113,101,1,1,0,2,1,4,0,0,3
G000551044000910010,495,118,113,1,2,1,1,0,0,0,0,0
G000551044000910010,500,97,95,1,0,1,0,0,0,0,0,0
G000551044000910010,505,97,94,0,0,1,1,0,1,0,0,0
G000551044000910010,510,87,85,1,0,1,0,0,0,0,0,0
G000551044000910010,515,3,2,0,0,1,0,0,0,0,0,0
G000551044000910010,520,71,71,0,0,0,0,0,0,0,0,0
G000551044000910010,525,193,191,0,1,1,0,0,0,0,0,0
G000551044000910010,530,91,89,1,1,0,0,0,0,0,0,0
G000551044000910010,535,82,76,0,0,2,4,0,0,0,0,0
G000551044000920010,480,135,123,0,0,0,5,4,3,0,0,0
G000551044000920010,485,139,122,1,2,0,7,4,3,0,0,0
G000551044000920010,490,148,138,0,2,0,3,1,3,0,0,1
G000551044000920010,495,122,115,0,0,0,3,3,1,0,0,0
G000551044000920010,500,122,113,1,0,0,7,0,1,0,0,0
G000551044000920010,505,125,115,0,1,1,3,1,3,1,0,0
G000551044000920010,510,108,103,0,1,1,0,0,1,1,0,1
G000551044000920010,515,124,116,0,0,0,3,3,1,1,0,0
G000551044000920010,520,136,126,0,1,1,3,1,3,1,0,0
G000551044000920010,525,132,118,0,1,1,4,4,4,0,0,0
G000551044000920010,530,132,116,1,1,0,6,1,4,0,0,3
G000551044000920010,535,113,98,0,1,0,5,3,6,0,0,0
G000551044001010010,480,143,129,0,3,2,1,0,5,0,3,0
G000551044001010010,485,131,125,1,0,0,2,0,1,0,0,2
G000551044001010010,490,107,93,1,3,0,2,1,4,1,0,2
G000551044001010010,495,136,129,0,0,1,3,0,2,0,0,1
G000551044001010010,500,121,118,1,2,0,0,0,0,0,0,0
G000551044001010010,505,109,106,0,0,2,1,0,0,0,0,0
G000551044001010010,510,115,115,0,0,0,0,0,0,0,0,0
G000551044001010010,515,65,61,1,0,2,0,0,1,0,0,0
G000551044001010010,520,29,28,0,1,0,0,0,0,0,0,0
G000551044001010010,525,147,147,0,0,0,0,0,0,0,0,0
G000551044001010010,530,193,180,0,1,1,7,1,2,1,0,0
G000551044001010010,535,119,113,2,0,0,4,0,0,0,0,0
G000551044001020010,480,187,170,0,2,0,9,3,3,0,0,0
G000551044001020010,485,177,164,1,2,0,5,2,2,0,0,1
G000551044001020010,490,188,179,0,0,0,3,4,2,0,0,0
G000551044001020010,495,175,164,1,0,0,7,1,2,0,0,0
G000551044001020010,500,184,172,0,1,0,7,0,3,1,0,0
G000551044001020010,505,169,156,0,0,2,5,1,4,0,0,1
G000551044001020010,510,185,174,0,1,1,5,2,1,1,0,0
G000551044001020010,515,178,158,0,1,0,6,6,5,2,0,0
G000551044001020010,520,193,174,0,1,3,7,4,4,0,0,0
G000551044001020010,525,180,173,1,0,0,5,0,0,0,0,1
G000551044001020010,530,146,136,0,1,1,3,0,4,0,0,1
G000551044001020010,535,180,160,0,2,0,9,4,4,1,0,0
G000551044001110010,480,116,108,0,1,0,2,1,2,0,2,0
G000551044001110010,485,147,137,0,1,2,2,0,3,0,1,1
G000551044001110010,490,103,92,1,2,0,5,0,3,0,0,0
G000551044001110010,495,99,92,1,1,0,2,1,0,0,0,2
G000551044001110010,500,120,116,0,1,0,1,0,2,0,0,0
G000551044001110010,505,106,104,1,0,1,0,0,0,0,0,0
G000551044001110010,510,100,99,0,0,0,1,0,0,0,0,0
G000551044001110010,515,76,75,1,0,0,0,0,0,0,0,0
G000551044001110010,520,23,21,0,0,1,0,0,1,0,0,0
G000551044001110010,525,55,54,0,1,0,0,0,0,0,0,0
G000551044001110010,530,172,166,0,1,1,2,2,0,0,0,0
G000551044001110010,535,118,103,0,1,0,12,0,1,1,0,0
G000551044001120010,480,145,137,1,2,0,3,1,1,0,0,0
G000551044001120010,485,170,163,0,2,0,5,0,0,0,0,0
G000551044001120010,490,161,159,0,0,0,1,1,0,0,0,0
G000551044001120010,495,164,157,1,0,0,6,0,0,0,0,0
G000551044001120010,500,144,140,0,1,2,1,0,0,0,0,0
G000551044001120010,505,150,145,0,1,1,2,0,0,0,0,1
G000551044001120010,510,141,138,0,0,0,2,0,1,0,0,0
G000551044001120010,515,196,192,0,2,1,1,0,0,0,0,0
G000551044001120010,520,175,165,2,1,2,5,0,0,0,0,0
G000551044001120010,525,171,163,0,1,1,5,0,0,0,0,1
G000551044001120010,530,173,167,0,1,0,3,0,2,0,0,0
G000551044001120010,535,183,168,0,1,0,12,0,2,0,0,0
G000551044001210010,480,222,211,0,1,0,4,1,1,0,2,2
G000551044001210010,485,204,198,0,0,1,1,0,3,0,1,0
G000551044001210010,490,224,215,1,1,1,4,0,1,0,0,1
G000551044001210010,495,208,193,1,3,0,5,1,3,0,0,2
G000551044001210010,500,180,176,0,0,1,1,0,2,0,0,0
G000551044001210010,505,169,167,1,1,0,0,0,0,0,0,0
G000551044001210010,510,103,101,0,0,1,1,0,0,0,0,0
G000551044001210010,515,78,78,0,0,0,0,0,0,0,0,0
G000551044001210010,520,37,35,1,0,1,0,0,0,0,0,0
G000551044001210010,525,24,22,0,1,0,0,0,1,0,0,0
G000551044001210010,530,141,139,0,0,0,1,1,0,0,0,0
G000551044001210010,535,141,124,0,2,1,11,1,1,1,0,0
G000551044001220010,480,189,184,1,2,0,2,0,0,0,0,0
G000551044001220010,485,210,205,0,1,0,4,0,0,0,0,0
G000551044001220010,490,174,169,2,0,0,3,0,0,0,0,0
G000551044001220010,495,182,178,0,1,1,2,0,0,0,0,0
G000551044001220010,500,186,182,0,0,2,2,0,0,0,0,0
G000551044001220010,505,185,181,0,1,1,2,0,0,0,0,0
G000551044001220010,510,213,209,0,0,0,3,0,1,0,0,0
G000551044001220010,515,199,193,2,1,1,2,0,0,0,0,0
G000551044001220010,520,206,196,0,1,2,7,0,0,0,0,0
G000551044001220010,525,141,137,0,1,1,2,0,0,0,0,0
G000551044001220010,530,179,174,0,1,0,4,0,0,0,0,0
G000551044001220010,535,203,192,1,2,0,7,1,0,0,0,0
G000551044001310010,480,263,255,0,0,1,4,2,1,0,0,0
G000551044001310010,485,211,207,0,1,0,2,0,0,0,1,0
G000551044001310010,490,195,191,0,0,1,1,0,1,0,1,0
G000551044001310010,495,225,219,1,1,1,3,0,0,0,0,0
G000551044001310010,500,197,189,1,2,0,2,1,1,0,0,1
G000551044001310010,505,186,183,0,1,1,0,0,1,0,0,0
G000551044001310010,510,178,176,1,1,0,0,0,0,0,0,0
G000551044001310010,515,91,89,0,0,1,1,0,0,0,0,0
G000551044001310010,520,67,67,0,0,0,0,0,0,0,0,0
G000551044001310010,525,26,24,1,0,1,0,0,0,0,0,0
G000551044001310010,530,37,36,0,1,0,0,0,0,0,0,0
G000551044001310010,535,143,140,0,0,0,1,1,1,0,0,0
G000551044001320010,480,270,256,0,1,0,13,0,0,0,0,0
G000551044001320010,485,251,241,1,0,1,7,1,0,0,0,0
G000551044001320010,490,272,243,1,4,6,17,1,0,0,0,0
G000551044001320010,495,251,241,0,1,3,6,0,0,0,0,0
G000551044001320010,500,242,225,1,3,1,12,0,0,0,0,0
G000551044001320010,505,286,272,1,1,1,10,0,1,0,0,0
G000551044001320010,510,289,276,1,3,1,8,0,0,0,0,0
G000551044001320010,515,213,200,0,1,2,10,0,0,0,0,0
G000551044001320010,520,205,194,0,0,1,10,0,0,0,0,0
G000551044001320010,525,212,205,0,1,0,6,0,0,0,0,0
G000551044001320010,530,218,202,1,1,0,13,1,0,0,0,0
G000551044001320010,535,211,196,0,3,0,9,1,2,0,0,0
G000551044001420010,480,261,241,2,1,1,14,2,0,0,0,0
G000551044001420010,485,280,256,0,5,6,12,1,0,0,0,0
G000551044001420010,490,268,255,0,2,4,7,0,0,0,0,0
G000551044001420010,495,278,264,1,2,0,11,0,0,0,0,0
G000551044001420010,500,257,240,0,1,1,14,0,1,0,0,0
G000551044001420010,505,274,258,1,4,2,9,0,0,0,0,0
G000551044001420010,510,266,256,1,0,0,8,1,0,0,0,0
G000551044001420010,515,259,243,0,1,1,14,0,0,0,0,0
G000551044001420010,520,210,202,0,0,0,8,0,0,0,0,0
G000551044001420010,525,200,187,1,1,0,11,0,0,0,0,0
G000551044001420010,530,185,176,0,1,0,7,0,1,0,0,0
G000551044001420010,535,218,209,0,0,0,9,0,0,0,0,0
G000551044002810010,485,83,72,0,0,0,2,1,4,0,1,3
G000551044002810010,510,78,65,0,1,0,2,0,5,0,1,4
G000551044002810010,525,69,56,0,0,0,2,3,6,1,0,1
G000551044002810010,530,70,57,0,0,0,5,1,5,0,0,2
G000551044002810010,535,93,74,0,0,0,5,1,11,1,0,1
G000551044002820010,480,93,85,0,0,0,1,2,5,0,0,0
G000551044002820010,485,124,105,0,0,0,4,4,9,1,0,1
G000551044002820010,490,154,141,0,0,0,3,4,6,0,0,0
G000551044002820010,495,163,152,0,0,0,2,5,4,0,0,0
G000551044002820010,500,138,131,0,0,0,4,2,1,0,0,0
G000551044002820010,505,116,103,1,0,0,5,4,2,0,0,1
G000551044002820010,510,137,120,0,0,0,7,5,5,0,0,0
G000551044002820010,515,129,112,2,0,0,6,3,5,1,0,0
G000551044002820010,520,120,111,0,0,0,4,1,3,0,0,1
G000551044002820010,525,121,107,0,0,0,6,3,2,2,0,1
G000551044002820010,530,122,112,0,2,0,6,0,2,0,0,0
G000551044002820010,535,116,109,0,0,0,4,1,2,0,0,0
G007651002001110010,480,19,12,0,0,0,0,1,0,0,0,6
G007651002001110010,525,6,3,0,0,0,2,0,0,0,0,1
G007651003000110010,490,47,43,2,0,0,0,1,1,0,0,0
G007651003000110010,500,46,40,0,0,0,1,2,2,1,0,0
G007651003000110010,515,46,36,0,0,1,4,3,2,0,0,0
G007651003000120010,480,49,43,0,0,0,4,0,0,0,0,2
G007651003000120010,485,37,31,0,0,0,3,2,1,0,0,0
G007651003000120010,490,53,48,0,0,0,0,2,1,2,0,0
G007651003000120010,495,63,46,0,1,0,4,5,5,1,1,0
G007651003000120010,500,64,52,0,1,0,1,2,7,0,0,1
G007651003000120010,505,56,48,0,0,0,4,1,3,0,0,0
G007651003000120010,510,76,60,0,4,0,7,3,1,1,0,0
G007651003000120010,515,53,49,0,1,0,1,0,1,1,0,0
G007651003000120010,520,55,47,0,0,0,5,1,2,0,0,0
G007651003000120010,525,62,52,0,2,0,2,4,2,0,0,0
G007651003000120010,530,62,52,0,0,0,3,5,2,0,0,0
G007651003000120010,535,66,54,0,1,0,5,2,3,1,0,0
G007651003000210010,480,45,40,3,0,0,0,1,1,0,0,0
G007651003000210010,485,34,33,0,0,0,0,1,0,0,0,0
G007651003000210010,490,34,28,0,0,0,2,2,1,1,0,0
G007651003000210010,495,55,45,0,0,0,3,3,4,0,0,0
G007651003000210010,500,35,27,0,0,1,1,4,2,0,0,0
G007651003000210010,505,35,29,0,0,0,1,3,1,0,1,0
G007651003000210010,510,43,32,0,0,0,4,2,4,0,0,1
G007651003000210010,515,39,29,1,0,0,2,1,5,0,1,0
G007651003000210010,520,38,27,0,0,1,3,0,6,1,0,0
G007651003000210010,525,28,20,1,0,0,1,2,2,1,0,1
G007651003000210010,530,57,42,1,0,0,4,2,7,0,0,1
G007651003000210010,535,34,27,0,0,0,1,3,3,0,0,0
G007651003000220010,480,45,34,0,0,0,2,4,4,1,0,0
G007651003000220010,485,45,38,0,0,0,4,1,0,1,0,1
G007651003000220010,490,39,36,0,0,0,1,0,0,0,0,2
G007651003000220010,495,41,35,0,0,0,4,1,1,0,0,0
G007651003000220010,500,39,34,0,0,0,1,2,1,1,0,0
G007651003000220010,505,61,47,0,1,0,3,5,4,1,0,0
G007651003000220010,510,59,45,0,1,0,2,2,7,0,1,1
G007651003000220010,515,62,53,0,0,0,5,1,3,0,0,0
G007651003000220010,520,61,49,0,4,0,4,2,1,1,0,0
G007651003000220010,525,37,32,0,1,0,2,0,1,1,0,0
G007651003000220010,530,63,54,0,1,0,5,1,2,0,0,0
G007651003000220010,535,44,38,0,0,0,1,3,2,0,0,0
G007651003000310010,480,40,33,0,0,0,2,3,2,0,0,0
G007651003000310010,485,29,22,0,0,1,2,2,1,0,1,0
G007651003000310010,490,34,21,0,0,0,4,3,4,0,0,2
G007651003000310010,495,39,31,0,0,1,3,1,2,0,1,0
G007651003000310010,500,37,26,1,0,0,2,0,7,1,0,0
G007651003000310010,505,25,19,0,0,0,1,2,3,0,0,0
G007651003000310010,510,41,26,2,0,0,2,2,7,0,0,2
G007651003000310010,515,37,26,0,0,0,3,3,4,0,0,1
G007651003000310010,520,35,30,0,0,0,2,1,2,0,0,0
G007651003000310010,525,24,18,0,0,0,1,1,3,0,0,1
G007651003000310010,530,35,26,0,0,1,3,3,1,0,0,1
G007651003000310010,535,30,24,0,0,0,2,3,1,0,0,0
G007651003000320010,480,40,33,0,2,0,0,3,1,1,0,0
G007651003000320010,485,34,27,0,0,0,1,4,2,0,0,0
G007651003000320010,490,43,34,0,0,0,4,3,1,0,0,1
G007651003000320010,495,44,35,0,0,0,4,2,3,0,0,0
G007651003000320010,500,48,40,0,0,0,2,3,2,1,0,0
G007651003000320010,505,37,31,0,0,0,4,1,1,0,0,0
G007651003000320010,510,41,34,0,0,0,1,1,1,1,0,3
G007651003000320010,515,35,34,0,0,0,0,0,1,0,0,0
G007651003000320010,520,38,29,0,1,0,3,1,2,2,0,0
G007651003000320010,525,58,44,0,1,0,4,5,3,1,0,0
G007651003000320010,530,51,42,0,0,0,2,1,5,0,0,1
G007651003000320010,535,63,53,0,0,0,3,2,5,0,0,0
G007651003000410010,480,26,20,0,0,0,2,2,1,0,1,0
G007651003000410010,485,40,26,0,0,1,4,3,4,0,0,2
G007651003000410010,490,34,26,0,0,0,3,1,3,0,1,0
G007651003000410010,495,38,28,1,0,0,1,0,7,1,0,0
G007651003000410010,500,27,21,0,0,0,2,2,2,0,0,0
G007651003000410010,505,38,23,1,0,0,3,2,7,0,0,2
G007651003000410010,510,45,33,0,0,0,4,3,4,0,0,1
G007651003000410010,515,33,28,0,0,0,2,1,2,0,0,0
G007651003000410010,520,27,22,0,0,0,1,1,2,0,0,1
G007651003000410010,525,31,23,0,0,1,3,2,1,0,0,1
G007651003000410010,530,34,28,0,0,0,1,4,1,0,0,0
G007651003000410010,535,41,33,0,0,0,4,3,0,0,1,0
G007651003000420010,480,48,34,0,1,0,6,5,2,0,0,0
G007651003000420010,485,43,37,0,1,0,0,3,1,1,0,0
G007651003000420010,490,41,34,0,0,0,1,4,2,0,0,0
G007651003000420010,495,51,40,0,0,0,5,3,2,0,0,1
G007651003000420010,500,40,30,0,0,0,5,2,3,0,0,0
G007651003000420010,505,57,47,0,0,0,4,3,2,1,0,0
G007651003000420010,510,25,21,0,0,0,2,1,1,0,0,0
G007651003000420010,515,48,42,0,0,0,1,1,0,1,0,3
G007651003000420010,520,29,28,0,0,0,0,0,1,0,0,0
G007651003000420010,525,44,37,0,1,0,2,1,2,1,0,0
G007651003000420010,530,51,37,0,1,0,4,5,3,1,0,0
G007651003000420010,535,61,53,0,0,0,2,1,4,0,0,1
G007651003000510010,480,43,30,0,0,0,4,1,8,0,0,0
G007651003000510010,485,40,30,1,0,0,2,2,3,1,0,1
G007651003000510010,490,39,25,1,0,0,2,2,6,0,0,3
G007651003000510010,495,42,29,0,0,0,5,3,4,0,0,1
G007651003000510010,500,35,30,0,0,0,1,2,2,0,0,0
G007651003000510010,505,29,27,0,0,0,1,1,0,0,0,0
G007651003000510010,510,40,26,0,1,1,5,2,3,0,0,2
G007651003000510010,515,41,34,0,0,0,1,6,0,0,0,0
G007651003000510010,520,36,30,0,0,0,4,2,0,0,0,0
G007651003000510010,525,43,35,0,0,0,2,3,2,0,1,0
G007651003000510010,530,39,35,1,0,0,1,1,1,0,0,0
G007651003000510010,535,39,30,0,1,0,2,3,3,0,0,0
G007651003000520010,480,32,24,0,0,0,2,2,3,1,0,0
G007651003000520010,485,48,41,0,1,0,4,1,1,0,0,0
G007651003000520010,490,53,41,0,0,0,5,6,0,1,0,0
G007651003000520010,495,42,30,0,1,0,3,6,1,0,0,1
G007651003000520010,500,53,36,0,0,0,0,6,7,3,0,1
G007651003000520010,505,40,34,0,0,0,0,4,2,0,0,0
G007651003000520010,510,40,33,0,1,0,0,3,2,0,0,1
G007651003000520010,515,59,46,0,0,0,6,4,2,0,0,1
G007651003000520010,520,33,25,0,0,0,3,0,5,0,0,0
G007651003000520010,525,51,44,0,0,0,3,1,2,0,0,1
G007651003000520010,530,42,34,0,0,0,0,3,3,0,0,2
G007651003000520010,535,36,31,0,1,0,1,0,2,1,0,0
G007651003000610010,480,46,34,1,0,0,1,2,7,1,0,0
G007651003000610010,485,45,31,0,0,0,3,2,6,0,0,3
G007651003000610010,490,47,35,1,0,0,6,3,2,0,0,0
G007651003000610010,495,45,36,0,1,1,3,2,1,0,0,1
G007651003000610010,500,38,31,0,0,0,2,2,2,0,0,1
G007651003000610010,505,42,30,2,1,0,3,5,0,0,0,1
G007651003000610010,510,43,32,2,1,0,5,3,0,0,0,0
G007651003000610010,515,47,37,1,0,0,3,3,2,0,1,0
G007651003000610010,520,51,45,1,0,0,2,2,1,0,0,0
G007651003000610010,525,49,33,1,5,0,6,3,1,0,0,0
G007651003000610010,530,44,31,1,1,0,4,2,5,0,0,0
G007651003000610010,535,37,34,0,0,0,2,1,0,0,0,0
G007651003000620010,480,46,35,0,1,0,6,1,1,0,0,2
G007651003000620010,485,37,25,1,0,0,5,1,3,2,0,0
G007651003000620010,490,55,35,2,0,0,5,6,6,1,0,0
G007651003000620010,495,45,30,2,1,0,4,3,5,0,0,0
G007651003000620010,500,49,38,0,1,0,4,5,0,1,0,0
